Cluster_Assigné,lien_top,lien_prop_top,religion_top,religion_prop_top,ethnie_top,ethnie_prop_top,nation_top,nation_prop_top,aff30j_top,aff30j_prop_top,durarr_top,durarr_prop_top,educ_scol_top,educ_scol_prop_top,educ_hi_top,educ_hi_prop_top,diplome_top,diplome_prop_top,activ7j_top,activ7j_prop_top,activ12m_top,activ12m_prop_top,branch_top,branch_prop_top,sectins_top,sectins_prop_top,csp_top,csp_prop_top,sectins_sec_top,sectins_sec_prop_top,csp_sec_top,csp_sec_prop_top,serviceconsult_top,serviceconsult_prop_top,persconsult_top,persconsult_prop_top,age_grp_top,age_grp_prop_top,logem_top,logem_prop_top,resid,mal30j,arrmal,con30j,hos12m,couvmal,handit,handig,alfa,alfa2,scol,emploi_sec,telpor,internet,a_assurance,alphabete,elec_ac,elec_ur,elec_ua,tv,fer,frigo,cuisin,ordin,decod,car,Stg_formel,agemar_mean,agemar_std,agemar_min,agemar_max,volhor_mean,volhor_std,volhor_min,volhor_max,salaire_mean,salaire_std,salaire_min,salaire_max,volhor_sec_mean,volhor_sec_std,volhor_sec_min,volhor_sec_max,salaire_sec_mean,salaire_sec_std,salaire_sec_min,salaire_sec_max,superf_mean,superf_std,superf_min,superf_max
49,"Fils, Fille",0.6529411764705882,Musulman,0.65,BAOULE,0.22647058823529412,Cote d'ivoire,0.861764705882353,Aucun,0.8088235294117647,Aucun,0.9029411764705882,Aucun,0.43823529411764706,Aucun,0.36176470588235293,Aucun,0.7088235294117647,Inactif,0.7029411764705882,Non occupe,0.6941176470588235,Non connu,0.9382352941176471,Non connu,0.9382352941176471,Non connu,0.9382352941176471,Non connu,0.9970588235294118,Non connu,0.9970588235294118,Pas de consultation,0.8676470588235294,Pas de consultation,0.8676470588235294,0-17,0.8970588235294118,Locataire,0.4823529411764706,0.95,0.19117647058823528,0.09705882352941177,0.1323529411764706,0.014705882352941176,0.07352941176470588,0.03529411764705882,0.011764705882352941,0.65,0.65,0.5588235294117647,0.0029411764705882353,0.1323529411764706,0.07058823529411765,0.07352941176470588,0.65,0.8823529411764706,0.9382352941176471,0.05588235294117647,0.7970588235294118,0.09705882352941177,0.31176470588235294,0.07941176470588235,0.058823529411764705,0.37941176470588234,0.041176470588235294,0.008823529411764706,-0.8117647058823529,1.729454141019441,-1.0,16.0,76.11764705882354,423.932298590185,0.0,3000.0,7482.35294117647,62383.83645219757,0.0,900000.0,0.15294117647058825,2.8200959516425295,0.0,52.0,0.0,0.0,0,0,0.09204672213424654,0.6049999702793746,0.0,5.96999979019165
50,"Fils, Fille",0.7324324324324324,Musulman,0.7513513513513513,SENOUFO,0.7486486486486487,Cote d'ivoire,0.9108108108108108,Aucun,0.7675675675675676,Aucun,0.8837837837837837,Aucun,0.4243243243243243,Primaire,0.3621621621621622,Aucun,0.727027027027027,Inactif,0.7027027027027027,Non occupe,0.7081081081081081,Non connu,0.9540540540540541,Non connu,0.9540540540540541,Non connu,0.9540540540540541,Non connu,0.9972972972972973,Non connu,0.9972972972972973,Pas de consultation,0.8540540540540541,Pas de consultation,0.8540540540540541,0-17,0.8675675675675676,Proprietaire titre,0.42702702702702705,0.9972972972972973,0.23243243243243245,0.11621621621621622,0.14594594594594595,0.01891891891891892,0.016216216216216217,0.05405405405405406,0.013513513513513514,0.5945945945945946,0.5891891891891892,0.5756756756756757,0.002702702702702703,0.14054054054054055,0.07837837837837838,0.016216216216216217,0.5945945945945946,0.9378378378378378,0.9324324324324325,0.03513513513513514,0.7297297297297297,0.043243243243243246,0.17297297297297298,0.032432432432432434,0.01891891891891892,0.42162162162162165,0.024324324324324326,0.013513513513513514,-1.0,0.0,-1.0,-1.0,58.752702702702706,380.3198504920726,0.0,3900.0,2432.4324324324325,28351.778348644242,0.0,420000.0,0.17297297297297298,3.3272015674242335,0.0,64.0,5318.918918918919,102311.44819829515,0,1968000,0.04267662141371418,0.36574532387897546,0.0,4.063449956476688
51,"Fils, Fille",0.9318734793187348,Musulman,0.9708029197080292,MALINKE OU MANINKA,0.6374695863746959,Cote d'ivoire,0.8905109489051095,Aucun,0.7566909975669099,Aucun,0.8467153284671532,Aucun,0.805352798053528,Aucun,0.7785888077858881,Aucun,0.9708029197080292,Inactif,0.5693430656934306,Non occupe,0.5693430656934306,Non connu,0.9367396593673966,Non connu,0.9367396593673966,Non connu,0.9367396593673966,Non connu,1.0,Non connu,1.0,Pas de consultation,0.7907542579075426,Pas de consultation,0.7907542579075426,0-17,0.9683698296836983,Proprietaire sans titre,0.7031630170316302,0.9902676399026764,0.24330900243309003,0.15328467153284672,0.20924574209245742,0.021897810218978103,0.012165450121654502,0.019464720194647202,0.014598540145985401,0.2141119221411192,0.2141119221411192,0.19464720194647203,0.0,0.019464720194647202,0.0024330900243309003,0.012165450121654502,0.2141119221411192,0.7007299270072993,0.7785888077858881,0.17518248175182483,0.49635036496350365,0.004866180048661801,0.0705596107055961,0.0,0.004866180048661801,0.2384428223844282,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152822.34738576942,1184913.171639513,0.0,11767842.22700024
52,Chef de ménage,0.9927378358750908,Musulman,0.46042120551924476,Inconnue,0.2178649237472767,Cote d'ivoire,0.7821350762527233,Aucun,0.6688453159041394,Aucun,0.7530864197530864,Aucun,1.0,Aucun,0.5925925925925926,Aucun,0.7923021060275962,Occupe,0.9825708061002179,Occupe,0.9840232389251997,Agriculture,0.8373275236020334,Entreprise Privée,0.9651416122004357,Travailleur pour compte propre,0.8714596949891068,Non connu,0.7414669571532316,Non connu,0.7414669571532316,Pas de consultation,0.7777777777777778,Pas de consultation,0.7777777777777778,45-54,0.6216412490922295,Proprietaire sans titre,0.5388525780682644,1.0,0.3311546840958606,0.24691358024691357,0.2222222222222222,0.05156136528685548,0.050835148874364564,0.2701525054466231,0.06245461147421932,0.4720406681190995,0.4662309368191721,0.0007262164124909223,0.2585330428467683,0.9832970225127088,0.19753086419753085,0.050835148874364564,0.4720406681190995,0.45098039215686275,0.5177923021060276,0.355119825708061,0.4001452432824982,0.021060275962236745,0.08569353667392883,0.017429193899782137,0.013798111837327523,0.23311546840958605,0.006535947712418301,0.04212055192447349,26.317356572258532,6.112101700173028,15.0,55.0,1897.3597846724763,794.5356767540078,0.0,3600.0,187408.25996368917,825396.4134154019,0.0,14240012.0,146.02832244008715,312.9004363428331,0.0,1728.0,14225.031227305737,112161.89031544304,0,1500000,174303725.23706982,4533678952.501288,0.0,161412694030.5793
53,"Fils, Fille",0.5909486510008704,Musulman,0.49434290687554394,SENOUFO,0.15230635335073978,Cote d'ivoire,0.8633594429939078,Aucun,0.8207136640557006,Aucun,0.897302001740644,Secondaire 1  (Post Primaire) générale,0.36205395996518713,Second. gl 1,0.39251523063533506,Aucun,0.4751958224543081,Inactif,0.8181026979982594,Non occupe,0.8259355961705831,Non connu,0.8259355961705831,Non connu,0.8259355961705831,Non connu,0.8259355961705831,Non connu,0.9930374238468234,Non connu,0.9930374238468234,Pas de consultation,0.8912097476066144,Pas de consultation,0.8912097476066144,0-17,0.6997389033942559,Proprietaire titre,0.33507397737162753,0.9843342036553525,0.17928633594429938,0.10269799825935597,0.10879025239338555,0.01392515230635335,0.04264577893820714,0.0557006092254134,0.016536118363794605,0.825065274151436,0.8198433420365535,0.6779808529155787,0.006962576153176675,0.31157528285465624,0.15230635335073978,0.04264577893820714,0.825065274151436,0.7806788511749347,0.8720626631853786,0.08268059181897303,0.6013925152306353,0.06440382941688425,0.2523933855526545,0.058311575282854654,0.0391644908616188,0.360313315926893,0.02610966057441253,0.024369016536118365,-0.9190600522193212,1.2281088634713666,-1.0,19.0,164.6326930635335,598.6740265448806,0.0,3600.0,18775.799869451697,134793.48941723653,0.0,2160000.0,4.929503916449086,74.7624302986557,0.0,1560.0,0.0,0.0,0,0,2942380.251049969,50340384.78100007,0.0,1300096512.0
54,"Fils, Fille",0.7871621621621622,Musulman,0.6452702702702703,Inconnue,0.30067567567567566,Cote d'ivoire,0.6993243243243243,Aucun,0.722972972972973,Aucun,0.8412162162162162,Aucun,0.46283783783783783,Aucun,0.38175675675675674,Aucun,0.75,Inactif,0.6554054054054054,Non occupe,0.6587837837837838,Non connu,0.9324324324324325,Non connu,0.9324324324324325,Non connu,0.9324324324324325,Non connu,0.9932432432432432,Non connu,0.9932432432432432,Pas de consultation,0.8344594594594594,Pas de consultation,0.8344594594594594,0-17,0.9087837837837838,Locataire,0.47635135135135137,0.9898648648648649,0.27702702702702703,0.15878378378378377,0.16554054054054054,0.02027027027027027,0.02364864864864865,0.02702702702702703,0.0033783783783783786,0.5,0.46621621621621623,0.5371621621621622,0.006756756756756757,0.1554054054054054,0.08108108108108109,0.02364864864864865,0.5,0.75,0.7263513513513513,0.2533783783783784,0.777027027027027,0.05067567567567568,0.27702702702702703,0.10472972972972973,0.02364864864864865,0.48986486486486486,0.02027027027027027,0.016891891891891893,-1.0,0.0,-1.0,-1.0,100.01227331081081,510.241544010766,0.0,3900.0,13688.605202702704,82133.1835747408,0.0,806669.88,3.891891891891892,47.922979893077816,0.0,672.0,2432.4324324324325,41849.14994777493,0,720000,20987.49784706825,175575.75805029715,0.0,2340181.75
55,"Fils, Fille",0.7937888198757764,Musulman,0.5884057971014492,Inconnue,0.1979296066252588,Cote d'ivoire,0.8020703933747412,Aucun,0.7142857142857143,Aucun,0.8215320910973085,Aucun,0.6153209109730848,Aucun,0.5590062111801242,Aucun,0.9900621118012423,Inactif,0.5710144927536231,Non occupe,0.5714285714285714,Non connu,0.9838509316770186,Non connu,0.9838509316770186,Non connu,0.9838509316770186,Non connu,1.0,Non connu,1.0,Pas de consultation,0.7950310559006211,Pas de consultation,0.7950310559006211,0-17,1.0,Proprietaire titre,0.30890269151138716,0.9888198757763975,0.2857142857142857,0.1784679089026915,0.20496894409937888,0.017391304347826087,0.035196687370600416,0.016977225672877846,0.005383022774327122,0.3325051759834369,0.3267080745341615,0.38426501035196686,0.0,0.0037267080745341614,0.0008281573498964803,0.035196687370600416,0.3325051759834369,0.6252587991718427,0.7412008281573499,0.2,0.5768115942028985,0.036853002070393374,0.1648033126293996,0.034782608695652174,0.02360248447204969,0.3113871635610766,0.017391304347826087,0.002898550724637681,-1.0,0.0,-1.0,-1.0,6.725465838509317,126.67787724461803,0.0,3000.0,2599.8437267080744,74189.221713449,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10154923.72126783,146788862.71611935,0.0,3265495296.0
56,Chef de ménage,0.9859154929577465,Chrétien,0.4894366197183099,Inconnue,0.2130281690140845,Cote d'ivoire,0.7852112676056338,Aucun,0.7095070422535211,Aucun,0.8345070422535211,Aucun,0.9982394366197183,Aucun,0.2746478873239437,Aucun,0.3961267605633803,Occupe,0.8573943661971831,Occupe,0.8591549295774648,Aut. services,0.22359154929577466,Entreprise Privée,0.7376760563380281,Travailleur pour compte propre,0.27816901408450706,Non connu,0.9559859154929577,Non connu,0.9559859154929577,Pas de consultation,0.7992957746478874,Pas de consultation,0.7992957746478874,35-44,0.3274647887323944,Locataire,0.7464788732394366,0.9982394366197183,0.2904929577464789,0.16549295774647887,0.2007042253521127,0.04753521126760563,0.23591549295774647,0.25,0.04753521126760563,0.8485915492957746,0.8433098591549296,0.0017605633802816902,0.04401408450704225,0.9947183098591549,0.772887323943662,0.23591549295774647,0.8485915492957746,0.9295774647887324,0.9383802816901409,0.05985915492957746,0.8838028169014085,0.17781690140845072,0.5334507042253521,0.23415492957746478,0.14084507042253522,0.5176056338028169,0.12852112676056338,0.3485915492957746,28.295774647887324,7.454779589543092,-1.0,53.0,1716.6502514788733,1064.7410690063998,0.0,4500.0,1501506.2741197185,2475318.935736093,0.0,27199996.0,31.758802816901408,172.7894394879624,0.0,1440.0,53753.542253521126,784188.3796768069,0,18000012,0.001232394345209632,0.02937134704019305,0.0,0.699999988079071
57,"Fils, Fille",0.7545691906005222,Chrétien,0.4490861618798956,YACOUBA OU DAN,0.6919060052219321,Cote d'ivoire,0.9321148825065274,Aucun,0.7180156657963447,Aucun,0.8067885117493473,Aucun,0.5509138381201044,Primaire,0.48825065274151436,Aucun,0.9268929503916449,Inactif,0.6057441253263708,Non occupe,0.608355091383812,Non connu,0.8590078328981723,Non connu,0.8590078328981723,Non connu,0.8590078328981723,Non connu,0.9973890339425587,Non connu,0.9973890339425587,Pas de consultation,0.8511749347258486,Pas de consultation,0.8511749347258486,0-17,0.8929503916449086,Proprietaire sans titre,0.6762402088772846,0.9921671018276762,0.2819843342036554,0.19321148825065274,0.14882506527415143,0.013054830287206266,0.0026109660574412533,0.031331592689295036,0.013054830287206266,0.4830287206266319,0.46475195822454307,0.4490861618798956,0.0026109660574412533,0.08093994778067885,0.005221932114882507,0.0026109660574412533,0.4830287206266319,0.2741514360313316,0.4621409921671018,0.26370757180156656,0.20365535248041775,0.0026109660574412533,0.028720626631853787,0.0026109660574412533,0.0,0.09138381201044386,0.018276762402088774,0.010443864229765013,-0.8798955613577023,1.6598706786048991,-1.0,22.0,76.36814621409921,380.8960539361703,0.0,2880.0,18151.28101827676,198274.36804246003,0.0,3380000.0,3.0078328981723237,58.86445021143505,0.0,1152.0,0.0,0.0,0,0,4740621.50280291,13060966.83286467,0.0,93898324.0
58,"Fils, Fille",0.48580441640378547,Chrétien,0.7097791798107256,BAOULE,0.917981072555205,Cote d'ivoire,0.9684542586750788,Aucun,0.7570977917981072,Aucun,0.8675078864353313,Aucun,0.5362776025236593,Primaire,0.5299684542586751,Aucun,0.8958990536277602,Inactif,0.5205047318611987,Non occupe,0.5236593059936908,Non connu,0.7728706624605678,Non connu,0.7728706624605678,Non connu,0.7728706624605678,Non connu,0.9842271293375394,Non connu,0.9842271293375394,Pas de consultation,0.8422712933753943,Pas de consultation,0.8422712933753943,0-17,0.8958990536277602,Proprietaire sans titre,0.5110410094637224,0.9905362776025236,0.24290220820189273,0.13249211356466878,0.15772870662460567,0.012618296529968454,0.006309148264984227,0.03785488958990536,0.006309148264984227,0.5615141955835962,0.555205047318612,0.4637223974763407,0.015772870662460567,0.0946372239747634,0.01892744479495268,0.006309148264984227,0.5615141955835962,0.6277602523659306,0.6782334384858044,0.14511041009463724,0.23974763406940064,0.01892744479495268,0.15772870662460567,0.025236593059936908,0.015772870662460567,0.14511041009463724,0.012618296529968454,0.00946372239747634,-1.0,0.0,-1.0,-1.0,41.86435331230284,302.3422235635359,0.0,3600.0,0.0,0.0,0.0,0.0,5.097791798107256,48.747929798765554,0.0,720.0,0.0,0.0,0,0,1368330.8594045143,4683524.523101481,0.0,31828307.99000001
59,Chef de ménage,0.4236006051437216,Chrétien,0.6565809379727685,BAOULE,0.3388804841149773,Cote d'ivoire,0.9198184568835098,Aucun,0.5234493192133132,Aucun,0.6475037821482602,Aucun,1.0,Aucun,0.7065052950075643,Aucun,0.886535552193646,Occupe,0.5809379727685325,Occupe,0.5824508320726173,Agriculture,0.5521936459909228,Entreprise Privée,0.7655068078668684,Travailleur pour compte propre,0.5658093797276853,Non connu,0.8502269288956127,Non connu,0.8502269288956127,Pas de consultation,0.7004538577912254,Pas de consultation,0.7004538577912254,55-64,0.4114977307110439,Proprietaire sans titre,0.540090771558245,0.9969742813918305,0.47655068078668683,0.3524962178517398,0.29954614220877457,0.060514372163388806,0.0226928895612708,0.4357034795763994,0.13161875945537066,0.2934947049924357,0.28895612708018154,0.0,0.14977307110438728,0.848714069591528,0.048411497730711045,0.0226928895612708,0.2934947049924357,0.5249621785173979,0.6217851739788199,0.21936459909228442,0.3146747352496218,0.037821482602118005,0.11951588502269289,0.009077155824508321,0.006051437216338881,0.2027231467473525,0.006051437216338881,0.0030257186081694403,19.257186081694403,9.734838901260927,-1.0,57.0,929.3083331316187,1015.0063942918662,0.0,3600.0,18302.071679273828,164920.8762664063,0.0,2590000.0,82.43116490166415,240.35393131797247,0.0,1560.0,508.320726172466,10048.760230783037,0,240000,4997047.602404264,101493506.49839506,0.0,2608130112.0
60,"Fils, Fille",0.7713118938233793,Musulman,0.5941807044410413,SENOUFO,0.17457886676875958,Cote d'ivoire,0.8351199591628382,Aucun,0.7253700867789689,Aucun,0.8310362429811128,Aucun,0.6125574272588055,Aucun,0.5671260847371108,Aucun,0.9652884124553344,Inactif,0.5809086268504339,Non occupe,0.5809086268504339,Non connu,0.9862174578866769,Non connu,0.9862174578866769,Non connu,0.9862174578866769,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8095967330270546,Pas de consultation,0.8095967330270546,0-17,1.0,Locataire,0.2843287391526289,0.9882593159775396,0.27462991322103114,0.1689637570188872,0.19040326697294538,0.012761613067891782,0.04185809086268504,0.019908116385911178,0.005615109749872384,0.3496681980602348,0.34201123021949975,0.3874425727411945,0.0,0.005615109749872384,0.0035732516590096988,0.04185809086268504,0.3496681980602348,0.6921898928024502,0.815211842776927,0.13935681470137826,0.591628381827463,0.04134762633996937,0.17151607963246554,0.039816232771822356,0.019397651863195507,0.3343542623787647,0.014803471158754467,0.0,-1.0,0.0,-1.0,-1.0,0.19601837672281777,8.675889387351708,0.0,384.0,183.76722817764164,8133.646300642224,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92328116.20410955,1180044939.474401,0.0,20931702900.84668
61,"Fils, Fille",0.843558282208589,Musulman,0.679959100204499,MALINKE OU MANINKA,0.3425357873210634,Cote d'ivoire,0.7617586912065439,Aucun,0.810838445807771,Aucun,0.8732106339468303,Aucun,0.6042944785276073,Aucun,0.5204498977505112,Aucun,0.9049079754601227,Inactif,0.6053169734151329,Non occupe,0.6063394683026585,Non connu,0.8629856850715747,Non connu,0.8629856850715747,Non connu,0.8629856850715747,Non connu,0.9969325153374233,Non connu,0.9969325153374233,Pas de consultation,0.8588957055214724,Pas de consultation,0.8588957055214724,0-17,0.8987730061349694,Proprietaire sans titre,0.4918200408997955,0.9979550102249489,0.18916155419222905,0.12678936605316973,0.1411042944785276,0.011247443762781187,0.026584867075664622,0.02965235173824131,0.012269938650306749,0.4284253578732106,0.418200408997955,0.39570552147239263,0.003067484662576687,0.09202453987730061,0.032719836400818,0.026584867075664622,0.4284253578732106,0.5593047034764826,0.6257668711656442,0.2985685071574642,0.42535787321063395,0.007157464212678937,0.10224948875255624,0.0010224948875255625,0.006134969325153374,0.21063394683026584,0.003067484662576687,0.0081799591002045,-1.0,0.0,-1.0,-1.0,104.24220521472392,492.7172370575068,0.0,3900.0,14503.763680981594,136314.64248863937,0.0,2400000.0,2.2699386503067487,49.299709402606986,0.0,1440.0,756.6462167689161,19696.782382738274,0,600000,1458582.6720109342,5123243.97366976,0.0,34183755.0
62,"Fils, Fille",0.8517520215633423,Sans Réligion,0.3584905660377358,SENOUFO,0.8840970350404312,Cote d'ivoire,0.9757412398921833,Aucun,0.7601078167115903,Aucun,0.8733153638814016,Aucun,0.6846361185983828,Aucun,0.6415094339622641,Aucun,0.9299191374663073,Inactif,0.5175202156334232,Non occupe,0.5175202156334232,Non connu,0.7924528301886793,Non connu,0.7924528301886793,Non connu,0.7924528301886793,Non connu,0.9892183288409704,Non connu,0.9892183288409704,Pas de consultation,0.8247978436657682,Pas de consultation,0.8247978436657682,0-17,0.894878706199461,Proprietaire sans titre,0.5606469002695418,0.9973045822102425,0.2398921832884097,0.12668463611859837,0.1752021563342318,0.01078167115902965,0.008086253369272238,0.07008086253369272,0.008086253369272238,0.3450134770889488,0.33692722371967654,0.31266846361185985,0.01078167115902965,0.09433962264150944,0.026954177897574125,0.008086253369272238,0.3450134770889488,0.3477088948787062,0.4501347708894879,0.3611859838274933,0.2371967654986523,0.0,0.03234501347708895,0.0,0.0,0.15633423180592992,0.0,0.016172506738544475,-1.0,0.0,-1.0,-1.0,69.21024258760107,424.99449154165757,0.0,3900.0,5582.048517520216,45059.76799772111,0.0,600000.0,3.730458221024259,41.126470919956255,0.0,520.0,2991.913746630728,41066.16203354668,0,630000,4755065.561595478,11078632.223440703,0.0,55979924.0
63,"Fils, Fille",0.597864768683274,Chrétien,0.41637010676156583,BAOULE,0.6120996441281139,Cote d'ivoire,0.9395017793594306,Aucun,0.7900355871886121,Aucun,0.9039145907473309,Aucun,0.5231316725978647,Primaire,0.44483985765124556,Aucun,0.8932384341637011,Inactif,0.6405693950177936,Non occupe,0.6441281138790036,Non connu,0.9181494661921709,Non connu,0.9181494661921709,Non connu,0.9181494661921709,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8362989323843416,Pas de consultation,0.8362989323843416,0-17,0.9039145907473309,Proprietaire sans titre,0.6441281138790036,0.99644128113879,0.2099644128113879,0.09608540925266904,0.16370106761565836,0.010676156583629894,0.0035587188612099642,0.017793594306049824,0.0,0.5266903914590747,0.5195729537366548,0.47686832740213525,0.0,0.046263345195729534,0.014234875444839857,0.0035587188612099642,0.5266903914590747,0.45195729537366547,0.6120996441281139,0.1708185053380783,0.22419928825622776,0.014234875444839857,0.03558718861209965,0.0,0.0071174377224199285,0.10676156583629894,0.0,0.010676156583629894,-1.0,0.0,-1.0,-1.0,47.70106761565836,278.450090999137,0.0,2200.0,1515.6582562277579,25407.06212566998,0.0,425899.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4167933.627681242,10308224.064455977,0.0,60427260.0
64,"Fils, Fille",0.4273422562141491,Chrétien,0.6042065009560229,BAOULE,0.2170172084130019,Cote d'ivoire,0.9053537284894837,Aucun,0.7495219885277247,Aucun,0.8374760994263862,Aucun,0.5783938814531548,Second. gl 1,0.28967495219885275,Aucun,0.372848948374761,Inactif,0.5296367112810707,Non occupe,0.5544933078393881,Non connu,0.5544933078393881,Non connu,0.5544933078393881,Non connu,0.5544933078393881,Non connu,0.9703632887189293,Non connu,0.9703632887189293,Pas de consultation,0.8594646271510517,Pas de consultation,0.8594646271510517,18-24,0.4349904397705545,Locataire,0.4435946462715105,0.9875717017208413,0.25047801147227533,0.16252390057361377,0.14053537284894838,0.03537284894837476,0.043021032504780114,0.1491395793499044,0.027724665391969407,0.8001912045889101,0.7973231357552581,0.4216061185468451,0.029636711281070746,0.9063097514340345,0.5688336520076482,0.043021032504780114,0.8001912045889101,0.8040152963671128,0.8718929254302104,0.09369024856596558,0.6223709369024857,0.07074569789674952,0.2982791586998088,0.06978967495219886,0.04684512428298279,0.3881453154875717,0.028680688336520075,0.07839388145315487,-0.9139579349904398,1.4034326387235636,-1.0,25.0,713.7641528202677,1083.781263343166,0.0,3600.0,150874.145,552338.4207630559,0.0,8660000.0,16.797323135755256,115.44545319190358,0.0,1728.0,975.1434034416826,19880.15176476129,0,540000,3150048.079135045,81108986.48426417,0.0,2542028160.0
65,"Fils, Fille",0.672,Chrétien,0.5626666666666666,Inconnue,0.44533333333333336,Cote d'ivoire,0.5546666666666666,Aucun,0.792,Aucun,0.8586666666666667,Aucun,0.6106666666666667,Aucun,0.49866666666666665,Aucun,0.928,Inactif,0.576,Non occupe,0.5733333333333334,Non connu,0.8666666666666667,Non connu,0.8666666666666667,Non connu,0.8666666666666667,Non connu,0.992,Non connu,0.992,Pas de consultation,0.8613333333333333,Pas de consultation,0.8613333333333333,0-17,0.9146666666666666,Proprietaire sans titre,0.4,0.9973333333333333,0.208,0.14133333333333334,0.13866666666666666,0.021333333333333333,0.005333333333333333,0.021333333333333333,0.008,0.3626666666666667,0.344,0.38666666666666666,0.008,0.072,0.005333333333333333,0.005333333333333333,0.3626666666666667,0.07733333333333334,0.14666666666666667,0.7573333333333333,0.37066666666666664,0.0,0.016,0.02666666666666667,0.013333333333333334,0.25333333333333335,0.0026666666666666666,0.0026666666666666666,-1.0,0.0,-1.0,-1.0,18.82133333333333,172.90344612733847,0.0,2496.0,4331.171013333333,42558.68778164494,0.0,484189.13,2.6613333333333333,37.89720085233298,0.0,675.0,960.0,18590.320061795606,0,360000,5328767.614775094,10501869.410177346,0.0,47606083.0
66,"Fils, Fille",0.8603174603174604,Musulman,0.8952380952380953,KOYAKA OU KOYARA,0.526984126984127,Cote d'ivoire,0.8857142857142857,Aucun,0.8285714285714286,Aucun,0.8920634920634921,Aucun,0.6730158730158731,Aucun,0.5904761904761905,Aucun,0.9682539682539683,Inactif,0.473015873015873,Non occupe,0.473015873015873,Non connu,0.8317460317460318,Non connu,0.8317460317460318,Non connu,0.8317460317460318,Non connu,0.9968253968253968,Non connu,0.9968253968253968,Pas de consultation,0.9015873015873016,Pas de consultation,0.9015873015873016,0-17,0.9619047619047619,Proprietaire sans titre,0.5746031746031746,0.9904761904761905,0.17142857142857143,0.10793650793650794,0.09841269841269841,0.012698412698412698,0.0031746031746031746,0.0380952380952381,0.012698412698412698,0.28253968253968254,0.27936507936507937,0.326984126984127,0.0031746031746031746,0.06031746031746032,0.012698412698412698,0.0031746031746031746,0.28253968253968254,0.5365079365079365,0.6857142857142857,0.20634920634920634,0.4380952380952381,0.03492063492063492,0.15873015873015872,0.0380952380952381,0.0,0.21587301587301588,0.015873015873015872,0.0,-1.0,0.0,-1.0,-1.0,13.333333333333334,168.7722620371043,0.0,2400.0,2013.6908888888888,35739.46787150235,0.0,634312.63,2.2857142857142856,40.56740422696879,0.0,720.0,0.0,0.0,0,0,2158060.113996024,5813294.617336441,0.0,33159106.0
67,"Fils, Fille",0.6571428571428571,Chrétien,0.5183673469387755,Inconnue,0.2693877551020408,Cote d'ivoire,0.726530612244898,Aucun,0.7346938775510204,Aucun,0.8244897959183674,Aucun,0.4448979591836735,Primaire,0.363265306122449,Aucun,0.7346938775510204,Inactif,0.6448979591836734,Non occupe,0.6489795918367347,Non connu,0.9224489795918367,Non connu,0.9224489795918367,Non connu,0.9224489795918367,Non connu,0.9959183673469387,Non connu,0.9959183673469387,Pas de consultation,0.8204081632653061,Pas de consultation,0.8204081632653061,0-17,0.9061224489795918,Locataire,0.4775510204081633,0.9795918367346939,0.2653061224489796,0.17551020408163265,0.17959183673469387,0.036734693877551024,0.044897959183673466,0.0653061224489796,0.0163265306122449,0.6326530612244898,0.6244897959183674,0.5510204081632653,0.004081632653061225,0.13877551020408163,0.09387755102040816,0.044897959183673466,0.6326530612244898,0.7183673469387755,0.5591836734693878,0.4163265306122449,0.6163265306122448,0.08163265306122448,0.1346938775510204,0.1469387755102041,0.02040816326530612,0.4204081632653061,0.012244897959183673,0.004081632653061225,-0.8938775510204081,1.6610790689998436,-1.0,25.0,111.24909142857142,517.4750865572782,0.0,3600.0,37705.01224489796,262538.25078553514,0.0,3198000.0,2.938775510204082,45.99911267999567,0.0,720.0,0.0,0.0,0,0,113141.37669074573,802550.3848761311,0.0,6774106.5
